date,continent,people_fully_vaccinated,people_fully_vaccinated_per_million,people_vaccinated,daily_vaccinations,daily_vaccinated_per_million,people_vaccinated_per_million
2021-01-29,North America,4921262.0,18809.0,24382214.0,1286826.0,20389.7514079356,279059.0
2021-01-29,South America,75983.0,1982.0,1996120.0,213204.0,1199.12530284673,17052.0
2021-01-30,Africa,0.0,0.0,32415.0,47267.0,21358.8449732008,326742.0
2021-01-30,Asia,1826770.0,201426.0,7829877.0,1617051.0,42978.0460309472,487148.0
2021-01-30,Europe,3330472.0,183575.0,30815091.0,1482893.0,82360.5226248591,1551779.0
2021-01-30,North America,5417350.0,20790.0,25595724.0,1323398.0,20659.5446186192,290336.0
2021-01-30,South America,95761.0,2417.0,2266059.0,221355.0,1271.00574412294,18381.0
2021-01-31,Africa,0.0,0.0,33850.0,45998.0,22239.1506755203,340997.0
2021-01-31,Asia,1888438.0,208405.0,7990117.0,1521053.66666667,44522.5665849664,499217.0
2021-01-31,Europe,3527514.0,209529.0,31665915.0,1520699.0,82347.6444421863,1578315.0
2021-01-31,North America,5821367.0,22333.0,26736107.0,1354094.0,21374.4539692633,302774.0
2021-01-31,South America,100218.0,2515.0,2389452.0,222000.0,1274.85465448381,18984.0
2021-02-01,Africa,0.0,0.0,35286.0,54729.0,23389.6977969773,355253.0
2021-02-01,Asia,1940108.0,213311.0,8371818.0,1689798.0,44088.2337538538,512550.0
2021-02-01,Europe,3876359.0,255769.0,32646355.0,1544361.0,85931.7580269571,1610868.0
2021-02-01,North America,6099457.0,23538.0,27572805.0,1381993.0,22188.1950199104,314560.0
2021-02-01,South America,104674.0,2613.0,2451236.0,216000.0,1256.41277977914,19299.0
2021-02-02,Africa,0.0,0.0,36718.0,56274.0,21118.9772234259,367629.0
2021-02-02,Asia,1991206.0,217761.0,8748742.0,1886600.3,45057.7056978887,524470.0
2021-02-02,Europe,4313220.0,309323.0,33768000.0,1567615.0,88004.0917419386,1648956.0
2021-02-02,North America,6245826.0,24554.0,27999166.0,1343855.0,22790.7836680853,324993.0
2021-02-02,South America,113726.0,2812.0,2651065.0,220352.0,1366.9331703646,20902.0
2021-02-03,Africa,5.0,51.0,37748.0,56135.0,18157.433974392,375936.0
2021-02-03,Asia,2062660.0,223925.0,9233430.0,2069331.0,43884.4427491898,535216.0
2021-02-03,Europe,4816476.0,369027.0,35112220.0,1635645.33333333,173178.868859864,1697679.0
2021-02-03,North America,6637785.0,26437.0,28718849.0,1341316.0,23503.3128024197,336225.0
2021-02-03,South America,122772.0,3011.0,3052280.0,237269.0,2613.4437656591,30882.0
2021-02-04,Africa,532.0,5385.0,38143.0,54776.0,14537.4538031056,377808.0
2021-02-04,Asia,2146081.0,230832.0,9935298.0,2231170.0,44324.1318394527,548103.0
2021-02-04,Europe,5364648.0,434995.0,36520827.0,1673634.0,95259.5954736546,1750847.0
2021-02-04,North America,7151346.0,76978.0,29477985.0,1319103.0,574626.793204415,347629.0
2021-02-04,South America,158815.0,3866.0,3791605.0,300729.0,4196.30290330319,42831.0
2021-02-05,Africa,1059.0,10720.0,38538.0,56340.0,12602.1268507116,379680.0
2021-02-05,Asia,2199525.0,234559.0,10536638.0,2368284.0,43755.8612820079,552463.0
2021-02-05,Europe,5805891.0,495287.0,37866468.0,1681320.0,97108.0909129523,1793560.0
2021-02-05,North America,7748405.0,84294.0,30494632.0,1300750.0,35287.952200705,369912.0
2021-02-05,South America,168276.0,4094.0,3966973.0,293902.0,5310.07543246781,51714.0
2021-02-06,Africa,1586.0,16054.0,38932.0,58330.0,11644.7465815336,381553.0
2021-02-06,Asia,2238763.0,237550.0,10593278.0,2517447.0,44196.4168013523,556824.0
2021-02-06,Europe,6068537.0,533842.0,39193889.0,1662621.0,100471.160676634,1833477.0
2021-02-06,North America,8588326.0,117987.0,31845966.0,1377243.0,36839.9548846955,393156.0
2021-02-06,South America,179033.0,4297.0,4324252.0,295481.0,5491.7166930564,54789.0
2021-02-07,Africa,2783.0,28171.0,39222.0,59350.0,11481.3738143888,382364.0
2021-02-07,Asia,2309840.0,245567.0,10728944.0,2674503.0,43042.707464689,571309.0
2021-02-07,Europe,6227558.0,544744.0,39915741.0,1639186.0,97585.6131983254,1855373.0
2021-02-07,North America,9431342.0,125960.0,33180795.0,1468221.0,37006.6831963553,415099.0
2021-02-07,South America,214702.0,4775.0,4479285.0,316123.5,1164857.85679582,56128.0
2021-02-08,Africa,3980.0,40288.0,39512.0,54930.0,11171.8706172931,383175.0
2021-02-08,Asia,2407804.0,253332.0,11373650.0,2613424.75,45050.521931931,587632.0
2021-02-08,Europe,6543761.0,579322.0,40929471.0,1641968.0,97636.5193301031,1897718.0
2021-02-08,North America,9819293.0,132644.0,33953930.0,1521871.0,7562122.6815351,435476.0
2021-02-08,South America,239908.0,5578.0,4749754.0,346560.0,60643.80041106,121220.0
2021-02-09,Africa,6700.0,67821.0,39748.0,56265.0,13408.5991280373,383445.0
2021-02-09,Asia,2525833.0,261383.0,11940079.0,2506868.5,45370.9055143611,607239.0
2021-02-09,Europe,6927980.0,628371.0,42126255.0,1647682.0,98329.0208337757,1943276.0
2021-02-09,North America,10165466.0,139279.0,34493670.0,1519324.0,39782.6378353178,464011.0
2021-02-09,South America,268134.0,6642.0,5203625.0,418230.0,63415.27589566,188222.0
2021-02-10,Africa,10335.0,104617.0,39978.0,68073.0,17804.4599240091,383653.0
2021-02-10,Asia,2656140.0,269968.0,12735157.0,2295876.0,46266.8722929292,624645.0
2021-02-10,Europe,9133257.0,681724.0,43492503.0,1648028.0,98693.4078837203,2014861.0
2021-02-10,North America,10817532.0,152114.0,35421313.0,1587121.0,40302.0586303526,491746.0
2021-02-10,South America,300829.0,7316.0,5790736.0,431364.0,63875.7974454454,257835.0
2021-02-11,Africa,13867.0,140370.0,40432.0,77922.0,22490.952205626,386120.0
2021-02-11,Asia,2807538.0,280742.0,13509296.0,2165919.0,46788.5429152973,640363.0
2021-02-11,Europe,9636796.0,747191.0,45127351.0,1665686.0,100342.814910201,2079634.0
2021-02-11,North America,11560518.0,168163.0,36375910.0,1636425.66666667,125770.10202035,520481.0
2021-02-11,South America,346555.0,7886.0,6357214.0,414917.0,68410.4322998151,326957.0
2021-02-12,Africa,14024.0,141959.0,42582.0,106731.0,25263.7786663074,405769.0
2021-02-12,Asia,3230082.0,291669.0,17259364.0,2118312.0,47576.6345546741,688759.0
2021-02-12,Europe,10082030.0,806919.0,46799935.0,1704867.0,103224.141495247,2142891.0
2021-02-12,North America,12483717.0,184815.0,37501370.0,1701204.33333333,50255.1569870918,555537.0
2021-02-12,South America,389198.0,8326.0,6884696.0,464709.0,65436.8901308241,394692.0
2021-02-13,Africa,14181.0,143548.0,44733.0,138458.0,28114.989059819,425418.0
2021-02-13,Asia,3437058.0,299290.0,17730455.0,1996783.0,48070.8237274528,702642.0
2021-02-13,Europe,10321982.0,853947.0,48220883.0,1706527.0,106010.928096346,2193756.0
2021-02-13,North America,13503389.0,194401.0,38737376.0,1702662.33333333,49373.8724027264,590813.0
2021-02-13,South America,468841.0,8891.0,7297623.0,477542.0,65452.2743308939,452074.0
2021-02-14,Africa,15311.0,154987.0,44965.0,155038.0,28378.6415234687,425642.0
2021-02-14,Asia,3606842.0,309941.0,18278029.0,1928120.0,48502.1901120591,719258.0
2021-02-14,Europe,10564651.0,894084.0,49465857.0,1708443.0,110330.587973336,2278034.0
2021-02-14,North America,14515309.0,203814.0,39992174.0,1713422.66666667,61094.9423501759,710224.0
2021-02-14,South America,487470.0,9028.0,7404113.0,463287.0,65185.7409803843,506434.0
2021-02-15,Africa,16441.0,166425.0,45196.0,211619.0,31676.6201243401,425866.0
2021-02-15,Asia,3883045.0,322099.0,19229668.0,1831208.0,49322.0957947386,768420.0
