"country","date","daily_vaccinations","population","continent","cumsum_total_vaccination","people_vaccinated"
"Czechia",2021-03-21,35906,10723413,"Europe",2547967.86844406,985574
"Czechia",2021-03-22,35497,10723413,"Europe",2583464.86844406,1007422
"Denmark",2020-12-27,17520.9090909091,5807009,"Europe",1216888.88723776,6425
"Denmark",2020-12-28,1992,5807009,"Europe",1218880.88723776,8417
"Denmark",2020-12-29,5436,5807009,"Europe",1224316.88723776,17298
"Denmark",2020-12-30,7420,5807009,"Europe",1231736.88723776,28684
"Denmark",2020-12-31,7093,5807009,"Europe",1238829.88723776,34797
"Denmark",2021-01-01,6137,5807009,"Europe",1244966.88723776,37111
"Denmark",2021-01-02,6581,5807009,"Europe",1251547.88723776,45909
"Denmark",2021-01-03,6490,5807009,"Europe",1258037.88723776,51856
"Denmark",2021-01-04,6548,5807009,"Europe",1264585.88723776,54251
"Denmark",2021-01-05,7196,5807009,"Europe",1271781.88723776,67668
"Denmark",2021-01-06,8371,5807009,"Europe",1280152.88723776,87281
"Denmark",2021-01-07,9979,5807009,"Europe",1290131.88723776,104647
"Denmark",2021-01-08,10851,5807009,"Europe",1300982.88723776,113065
"Denmark",2021-01-09,9865,5807009,"Europe",1310847.88723776,114964
"Denmark",2021-01-10,9132,5807009,"Europe",1319979.88723776,115777
"Denmark",2021-01-11,8883,5807009,"Europe",1328862.88723776,116434
"Denmark",2021-01-12,7033,5807009,"Europe",1335895.88723776,116897
"Denmark",2021-01-13,6045,5807009,"Europe",1341940.88723776,129595
"Denmark",2021-01-14,6115,5807009,"Europe",1348055.88723776,147454
"Denmark",2021-01-15,7078,5807009,"Europe",1355133.88723776,162607
"Denmark",2021-01-16,7465,5807009,"Europe",1362598.88723776,167205
"Denmark",2021-01-17,7809,5807009,"Europe",1370407.88723776,169724
"Denmark",2021-01-18,8571,5807009,"Europe",1378978.88723776,173589
"Denmark",2021-01-19,9156,5807009,"Europe",1388134.88723776,176060
"Denmark",2021-01-20,7825,5807009,"Europe",1395959.88723776,177564
"Denmark",2021-01-21,5826,5807009,"Europe",1401785.88723776,179082
"Denmark",2021-01-22,4560,5807009,"Europe",1406345.88723776,179748
"Denmark",2021-01-23,5033,5807009,"Europe",1411378.88723776,180528
"Denmark",2021-01-24,5591,5807009,"Europe",1416969.88723776,181144
"Denmark",2021-01-25,5123,5807009,"Europe",1422092.88723776,181407
"Denmark",2021-01-26,4751,5807009,"Europe",1426843.88723776,181620
"Denmark",2021-01-27,4919,5807009,"Europe",1431762.88723776,181827
"Denmark",2021-01-28,5558,5807009,"Europe",1437320.88723776,182064
"Denmark",2021-01-29,7433,5807009,"Europe",1444753.88723776,183197
"Denmark",2021-01-30,8324,5807009,"Europe",1453077.88723776,184421
"Denmark",2021-01-31,9237,5807009,"Europe",1462314.88723776,185666
"Denmark",2021-02-01,10079,5807009,"Europe",1472393.88723776,186417
"Denmark",2021-02-02,10522,5807009,"Europe",1482915.88723776,188456
"Denmark",2021-02-03,10974,5807009,"Europe",1493889.88723776,189997
"Denmark",2021-02-04,11547,5807009,"Europe",1505436.88723776,191435
"Denmark",2021-02-05,10922,5807009,"Europe",1516358.88723776,193021
"Denmark",2021-02-06,10013,5807009,"Europe",1526371.88723776,194059
"Denmark",2021-02-07,8873,5807009,"Europe",1535244.88723776,195971
"Denmark",2021-02-08,9015,5807009,"Europe",1544259.88723776,198523
"Denmark",2021-02-09,9501,5807009,"Europe",1553760.88723776,202079
"Denmark",2021-02-10,9426,5807009,"Europe",1563186.88723776,205361
"Denmark",2021-02-11,8821,5807009,"Europe",1572007.88723776,211026
"Denmark",2021-02-12,9480,5807009,"Europe",1581487.88723776,223072
"Denmark",2021-02-13,9442,5807009,"Europe",1590929.88723776,229624
"Denmark",2021-02-14,9632,5807009,"Europe",1600561.88723776,235863
"Denmark",2021-02-15,10690,5807009,"Europe",1611251.88723776,249736
"Denmark",2021-02-16,11561,5807009,"Europe",1622812.88723776,262969
"Denmark",2021-02-17,12094,5807009,"Europe",1634906.88723776,273466
"Denmark",2021-02-18,12618,5807009,"Europe",1647524.88723776,284948
"Denmark",2021-02-19,11938,5807009,"Europe",1659462.88723776,298879
"Denmark",2021-02-20,12451,5807009,"Europe",1671913.88723776,309416
"Denmark",2021-02-21,13066,5807009,"Europe",1684979.88723776,320238
"Denmark",2021-02-22,12725,5807009,"Europe",1697704.88723776,333781
"Denmark",2021-02-23,12985,5807009,"Europe",1710689.88723776,348207
"Denmark",2021-02-24,13662,5807009,"Europe",1724351.88723776,361913
"Denmark",2021-02-25,14137,5807009,"Europe",1738488.88723776,376388
"Denmark",2021-02-26,17293,5807009,"Europe",1755781.88723776,412378
"Denmark",2021-02-27,16870,5807009,"Europe",1772651.88723776,419042
"Denmark",2021-02-28,17046,5807009,"Europe",1789697.88723776,430014
"Denmark",2021-03-01,17927,5807009,"Europe",1807624.88723776,449750
"Denmark",2021-03-02,18154,5807009,"Europe",1825778.88723776,466421
"Denmark",2021-03-03,17918,5807009,"Europe",1843696.88723776,479418
"Denmark",2021-03-04,18508,5807009,"Europe",1862204.88723776,496841
"Denmark",2021-03-05,16411,5807009,"Europe",1878615.88723776,513482
"Denmark",2021-03-06,17908,5807009,"Europe",1896523.88723776,528110
"Denmark",2021-03-07,18482,5807009,"Europe",1915005.88723776,540177
"Denmark",2021-03-08,17804,5807009,"Europe",1932809.88723776,549770
"Denmark",2021-03-09,17834,5807009,"Europe",1950643.88723776,560705
"Denmark",2021-03-10,18598,5807009,"Europe",1969241.88723776,572787
"Denmark",2021-03-11,17660,5807009,"Europe",1986901.88723776,577409
"Denmark",2021-03-12,16480,5807009,"Europe",2003381.88723776,580795
"Denmark",2021-03-13,15320,5807009,"Europe",2018701.88723776,585333
"Denmark",2021-03-14,14499,5807009,"Europe",2033200.88723776,586570
"Denmark",2021-03-15,14037,5807009,"Europe",2047237.88723776,589419
"Denmark",2021-03-16,13766,5807009,"Europe",2061003.88723776,596217
"Denmark",2021-03-17,13848,5807009,"Europe",2074851.88723776,606926
"Denmark",2021-03-18,15145,5807009,"Europe",2089996.88723776,621485
"Denmark",2021-03-19,15900,5807009,"Europe",2105896.88723776,629015
"Denmark",2021-03-20,15511,5807009,"Europe",2121407.88723776,631939
"Denmark",2021-03-21,15330,5807009,"Europe",2136737.88723776,636664
"Dominica",2021-02-11,5931,72116,"North America",2005239.40603147,0
"Dominica",2021-02-12,400,72116,"North America",2005639.40603147,NA
"Dominica",2021-02-13,400,72116,"North America",2006039.40603147,NA
"Dominica",2021-02-14,400,72116,"North America",2006439.40603147,NA
"Dominica",2021-02-15,400,72116,"North America",2006839.40603147,NA
"Dominica",2021-02-16,400,72116,"North America",2007239.40603147,NA
"Dominica",2021-02-17,400,72116,"North America",2007639.40603147,NA
"Dominica",2021-02-18,400,72116,"North America",2008039.40603147,NA
"Dominica",2021-02-19,400,72116,"North America",2008439.40603147,NA
"Dominica",2021-02-20,400,72116,"North America",2008839.40603147,NA
"Dominica",2021-02-21,400,72116,"North America",2009239.40603147,NA
"Dominica",2021-02-22,400,72116,"North America",2009639.40603147,NA
"Dominica",2021-02-23,400,72116,"North America",2010039.40603147,NA
"Dominica",2021-02-24,400,72116,"North America",2010439.40603147,NA
"Dominica",2021-02-25,400,72116,"North America",2010839.40603147,NA
"Dominica",2021-02-26,400,72116,"North America",2011239.40603147,NA
"Dominica",2021-02-27,400,72116,"North America",2011639.40603147,NA
"Dominica",2021-02-28,400,72116,"North America",2012039.40603147,NA
"Dominica",2021-03-01,400,72116,"North America",2012439.40603147,7202
"Dominica",2021-03-02,434,72116,"North America",2012873.40603147,NA
"Dominica",2021-03-03,468,72116,"North America",2013341.40603147,NA
"Dominica",2021-03-04,501,72116,"North America",2013842.40603147,NA
"Dominica",2021-03-05,535,72116,"North America",2014377.40603147,NA
"Dominica",2021-03-06,569,72116,"North America",2014946.40603147,NA
"Dominica",2021-03-07,603,72116,"North America",2015549.40603147,NA
"Dominica",2021-03-08,636,72116,"North America",2016185.40603147,NA
"Dominica",2021-03-09,636,72116,"North America",2016821.40603147,NA
"Dominica",2021-03-10,636,72116,"North America",2017457.40603147,NA
"Dominica",2021-03-11,636,72116,"North America",2018093.40603147,13565
"Dominican Republic",2021-02-15,275.5,10926661,"North America",2439572.92482517,0
"Dominican Republic",2021-02-16,385,10926661,"North America",2439957.92482517,385
"Dominican Republic",2021-02-17,690,10926661,"North America",2440647.92482517,1379
"Dominican Republic",2021-02-18,1776,10926661,"North America",2442423.92482517,5328
"Dominican Republic",2021-02-19,2550,10926661,"North America",2444973.92482517,10200
"Dominican Republic",2021-02-20,2617,10926661,"North America",2447590.92482517,13087
"Dominican Republic",2021-02-21,2377,10926661,"North America",2449967.92482517,14264
"Dominican Republic",2021-02-22,2616,10926661,"North America",2452583.92482517,NA
"Dominican Republic",2021-02-23,3139,10926661,"North America",2455722.92482517,NA
"Dominican Republic",2021-02-24,3574,10926661,"North America",2459296.92482517,26400
"Dominican Republic",2021-02-25,3970,10926661,"North America",2463266.92482517,NA
"Dominican Republic",2021-02-26,4234,10926661,"North America",2467500.92482517,NA
"Dominican Republic",2021-02-27,4782,10926661,"North America",2472282.92482517,NA
"Dominican Republic",2021-02-28,5574,10926661,"North America",2477856.92482517,NA
"Dominican Republic",2021-03-01,5956,10926661,"North America",2483812.92482517,60000
"Dominican Republic",2021-03-02,11806,10926661,"North America",2495618.92482517,105000
"Dominican Republic",2021-03-03,19347,10926661,"North America",2514965.92482517,161827
"Dominican Republic",2021-03-04,27800,10926661,"North America",2542765.92482517,227719
"Dominican Republic",2021-03-05,37664,10926661,"North America",2580429.92482517,303490
"Dominican Republic",2021-03-06,46958,10926661,"North America",2627387.92482517,375265
"Dominican Republic",2021-03-07,47768,10926661,"North America",2675155.92482517,NA
"Dominican Republic",2021-03-08,48577,10926661,"North America",2723732.92482517,400041
"Dominican Republic",2021-03-09,53605,10926661,"North America",2777337.92482517,480237
"Dominican Republic",2021-03-10,55038,10926661,"North America",2832375.92482517,547091
"Dominican Republic",2021-03-11,54041,10926661,"North America",2886416.92482517,606006
"Dominican Republic",2021-03-12,45681,10926661,"North America",2932097.92482517,NA
"Dominican Republic",2021-03-13,37891,10926661,"North America",2969988.92482517,NA
"Dominican Republic",2021-03-14,38586,10926661,"North America",3008574.92482517,NA
"Dominican Republic",2021-03-15,39280,10926661,"North America",3047854.92482517,675000
"Ecuador",2021-01-21,139399,17836546,"South America",2863891.44361888,0
"Ecuador",2021-01-22,108,17836546,"South America",2863999.44361888,108
"Ecuador",2021-01-23,341,17836546,"South America",2864340.44361888,NA
"Ecuador",2021-01-24,419,17836546,"South America",2864759.44361888,NA
"Ecuador",2021-01-25,458,17836546,"South America",2865217.44361888,NA
"Ecuador",2021-01-26,481,17836546,"South America",2865698.44361888,NA
"Ecuador",2021-01-27,497,17836546,"South America",2866195.44361888,2982
"Ecuador",2021-01-28,484,17836546,"South America",2866679.44361888,NA
"Ecuador",2021-01-29,526,17836546,"South America",2867205.44361888,NA
"Ecuador",2021-01-30,502,17836546,"South America",2867707.44361888,NA
"Ecuador",2021-01-31,478,17836546,"South America",2868185.44361888,NA
"Ecuador",2021-02-01,454,17836546,"South America",2868639.44361888,NA
"Ecuador",2021-02-02,430,17836546,"South America",2869069.44361888,NA
"Ecuador",2021-02-03,406,17836546,"South America",2869475.44361888,NA
"Ecuador",2021-02-04,406,17836546,"South America",2869881.44361888,6228
"Ecuador",2021-02-05,369,17836546,"South America",2870250.44361888,NA
"Ecuador",2021-02-06,333,17836546,"South America",2870583.44361888,NA
"Ecuador",2021-02-07,297,17836546,"South America",2870880.44361888,NA
"Ecuador",2021-02-08,260,17836546,"South America",2871140.44361888,NA
"Ecuador",2021-02-09,224,17836546,"South America",2871364.44361888,NA
"Ecuador",2021-02-10,187,17836546,"South America",2871551.44361888,NA
"Ecuador",2021-02-11,151,17836546,"South America",2871702.44361888,NA
"Ecuador",2021-02-12,151,17836546,"South America",2871853.44361888,NA
"Ecuador",2021-02-13,151,17836546,"South America",2872004.44361888,NA
"Ecuador",2021-02-14,151,17836546,"South America",2872155.44361888,NA
"Ecuador",2021-02-15,151,17836546,"South America",2872306.44361888,NA
"Ecuador",2021-02-16,151,17836546,"South America",2872457.44361888,NA
"Ecuador",2021-02-17,151,17836546,"South America",2872608.44361888,6228
"Ecuador",2021-02-18,462,17836546,"South America",2873070.44361888,NA
"Ecuador",2021-02-19,773,17836546,"South America",2873843.44361888,NA
"Ecuador",2021-02-20,1084,17836546,"South America",2874927.44361888,NA
"Ecuador",2021-02-21,1395,17836546,"South America",2876322.44361888,NA
"Ecuador",2021-02-22,1707,17836546,"South America",2878029.44361888,NA
"Ecuador",2021-02-23,2018,17836546,"South America",2880047.44361888,NA
"Ecuador",2021-02-24,2329,17836546,"South America",2882376.44361888,20784
"Ecuador",2021-02-25,2500,17836546,"South America",2884876.44361888,NA
"Ecuador",2021-02-26,2670,17836546,"South America",2887546.44361888,NA
"Ecuador",2021-02-27,2841,17836546,"South America",2890387.44361888,NA
"Ecuador",2021-02-28,3012,17836546,"South America",2893399.44361888,NA
"Ecuador",2021-03-01,3183,17836546,"South America",2896582.44361888,35886
"Ecuador",2021-03-02,3669,17836546,"South America",2900251.44361888,NA
"Ecuador",2021-03-03,4156,17836546,"South America",2904407.44361888,NA
"Ecuador",2021-03-04,4471,17836546,"South America",2908878.44361888,53088
"Ecuador",2021-03-05,5658,17836546,"South America",2914536.44361888,64920
"Ecuador",2021-03-06,5313,17836546,"South America",2919849.44361888,NA
"Ecuador",2021-03-07,4968,17836546,"South America",2924817.44361888,NA
"Ecuador",2021-03-08,4623,17836546,"South America",2929440.44361888,68244
"Ecuador",2021-03-09,3916,17836546,"South America",2933356.44361888,69030
"Ecuador",2021-03-10,4572,17836546,"South America",2937928.44361888,NA
"Ecuador",2021-03-11,5228,17836546,"South America",2943156.44361888,89687
"Ecuador",2021-03-12,7433,17836546,"South America",2950589.44361888,116948
"Ecuador",2021-03-13,9586,17836546,"South America",2960175.44361888,119222
"Ecuador",2021-03-14,9559,17836546,"South America",2969734.44361888,NA
"Ecuador",2021-03-15,9531,17836546,"South America",2979265.44361888,121054
"Egypt",2021-01-24,106085.666666667,103725993,"Africa",3657181.62907925,NA
"Egypt",2021-01-25,219,103725993,"Africa",3657400.62907925,NA
"Egypt",2021-01-26,219,103725993,"Africa",3657619.62907925,NA
"Egypt",2021-01-27,219,103725993,"Africa",3657838.62907925,NA
"Egypt",2021-01-28,219,103725993,"Africa",3658057.62907925,NA
"Egypt",2021-01-29,219,103725993,"Africa",3658276.62907925,NA
"Egypt",2021-01-30,219,103725993,"Africa",3658495.62907925,NA
"El Salvador",2021-02-17,230173,6509948,"North America",9590302.14787296,0
"El Salvador",2021-02-18,1200,6509948,"North America",9591502.14787296,NA
"El Salvador",2021-02-19,1200,6509948,"North America",9592702.14787296,NA
"El Salvador",2021-02-20,1200,6509948,"North America",9593902.14787296,NA
"El Salvador",2021-02-21,1200,6509948,"North America",9595102.14787296,NA
"El Salvador",2021-02-22,1200,6509948,"North America",9596302.14787296,6000
"El Salvador",2021-02-23,1556,6509948,"North America",9597858.14787296,NA
"El Salvador",2021-02-24,1810,6509948,"North America",9599668.14787296,NA
"El Salvador",2021-02-25,2114,6509948,"North America",9601782.14787296,16000
"El Salvador",2021-02-26,2018,6509948,"North America",9603800.14787296,NA
"El Salvador",2021-02-27,1923,6509948,"North America",9605723.14787296,NA
"El Salvador",2021-02-28,1827,6509948,"North America",9607550.14787296,NA
"El Salvador",2021-03-01,1731,6509948,"North America",9609281.14787296,NA
"El Salvador",2021-03-02,1331,6509948,"North America",9610612.14787296,NA
"El Salvador",2021-03-03,930,6509948,"North America",9611542.14787296,NA
"El Salvador",2021-03-04,529,6509948,"North America",9612071.14787296,NA
"El Salvador",2021-03-05,529,6509948,"North America",9612600.14787296,NA
"El Salvador",2021-03-06,529,6509948,"North America",9613129.14787296,NA
"El Salvador",2021-03-07,529,6509948,"North America",9613658.14787296,NA
"El Salvador",2021-03-08,529,6509948,"North America",9614187.14787296,NA
"El Salvador",2021-03-09,529,6509948,"North America",9614716.14787296,NA
"El Salvador",2021-03-10,529,6509948,"North America",9615245.14787296,NA
"El Salvador",2021-03-11,529,6509948,"North America",9615774.14787296,NA
"El Salvador",2021-03-12,529,6509948,"North America",9616303.14787296,NA
"El Salvador",2021-03-13,529,6509948,"North America",9616832.14787296,NA
"El Salvador",2021-03-14,529,6509948,"North America",9617361.14787296,25000
"El Salvador",2021-03-15,978,6509948,"North America",9618339.14787296,NA
"El Salvador",2021-03-16,1426,6509948,"North America",9619765.14787296,NA
"El Salvador",2021-03-17,1874,6509948,"North America",9621639.14787296,36000
"El Salvador",2021-03-18,2586,6509948,"North America",9624225.14787296,41512
"El Salvador",2021-03-19,2867,6509948,"North America",9627092.14787296,NA
"El Salvador",2021-03-20,3148,6509948,"North America",9630240.14787296,NA
"El Salvador",2021-03-21,3429,6509948,"North America",9633669.14787296,49000
"England",2020-12-13,0,68144696,"Europe",0,55576
"England",2020-12-14,74179,68144696,"Europe",74179,NA
"England",2020-12-15,74179,68144696,"Europe",148358,NA
"England",2020-12-16,74179,68144696,"Europe",222537,NA
"England",2020-12-17,74179,68144696,"Europe",296716,NA
"England",2020-12-18,74179,68144696,"Europe",370895,NA
"England",2020-12-19,74179,68144696,"Europe",445074,NA
"England",2020-12-20,74179,68144696,"Europe",519253,574829
"England",2020-12-21,69047,68144696,"Europe",588300,NA
"England",2020-12-22,63916,68144696,"Europe",652216,NA
"England",2020-12-23,58784,68144696,"Europe",711000,NA
"England",2020-12-24,53653,68144696,"Europe",764653,NA
"England",2020-12-25,48521,68144696,"Europe",813174,NA
"England",2020-12-26,43390,68144696,"Europe",856564,NA
"England",2020-12-27,38258,68144696,"Europe",894822,842638
"England",2020-12-28,39950,68144696,"Europe",934772,NA
"England",2020-12-29,41642,68144696,"Europe",976414,NA
"England",2020-12-30,43333,68144696,"Europe",1019747,NA
"England",2020-12-31,45025,68144696,"Europe",1064772,NA
"England",2021-01-01,46716,68144696,"Europe",1111488,NA
"England",2021-01-02,48408,68144696,"Europe",1159896,NA
"England",2021-01-03,50100,68144696,"Europe",1209996,1172675
"England",2021-01-04,66217,68144696,"Europe",1276213,NA
"England",2021-01-05,82334,68144696,"Europe",1358547,NA
"England",2021-01-06,98451,68144696,"Europe",1456998,NA
"England",2021-01-07,114567,68144696,"Europe",1571565,NA
"England",2021-01-08,130684,68144696,"Europe",1702249,NA
"England",2021-01-09,146801,68144696,"Europe",1849050,NA
"England",2021-01-10,162918,68144696,"Europe",2011968,1959151
"England",2021-01-11,159707,68144696,"Europe",2171675,2080280
"England",2021-01-12,163240,68144696,"Europe",2334915,2254556
"England",2021-01-13,175420,68144696,"Europe",2510335,2494371
"England",2021-01-14,192095,68144696,"Europe",2702430,2769164
"England",2021-01-15,215208,68144696,"Europe",2917638,3090058
"England",2021-01-16,231535,68144696,"Europe",3149173,3365492
"England",2021-01-17,230525,68144696,"Europe",3379698,3520056
"England",2021-01-18,234877,68144696,"Europe",3614575,3687206
"England",2021-01-19,251122,68144696,"Europe",3865697,3985579
"England",2021-01-20,261507,68144696,"Europe",4127204,4303730
"England",2021-01-21,272972,68144696,"Europe",4400176,4661293
"England",2021-01-22,287384,68144696,"Europe",4687560,5085771
"England",2021-01-23,311226,68144696,"Europe",4998786,5529101
"England",2021-01-24,317419,68144696,"Europe",5316205,5727693
"England",2021-01-25,326745,68144696,"Europe",5642950,5962544
"England",2021-01-26,320880,68144696,"Europe",5963830,6221850
"England",2021-01-27,311182,68144696,"Europe",6275012,6473752
"England",2021-01-28,308977,68144696,"Europe",6583989,6816945
"England",2021-01-29,310733,68144696,"Europe",6894722,7253305
"England",2021-01-30,325853,68144696,"Europe",7220575,7792996
"England",2021-01-31,339126,68144696,"Europe",7559701,8082355
"England",2021-02-01,345688,68144696,"Europe",7905389,8362868
"England",2021-02-02,351581,68144696,"Europe",8256970,8663041
"England",2021-02-03,369879,68144696,"Europe",8626849,9041835
"England",2021-02-04,376532,68144696,"Europe",9003381,9430261
"England",2021-02-05,371631,68144696,"Europe",9375012,9831897
"England",2021-02-06,358628,68144696,"Europe",9733640,10290215
"England",2021-02-07,349729,68144696,"Europe",10083369,10519729
"England",2021-02-08,345669,68144696,"Europe",10429038,10771998
"England",2021-02-09,347421,68144696,"Europe",10776459,11083652
"England",2021-02-10,341974,68144696,"Europe",11118433,11422507
"England",2021-02-11,342023,68144696,"Europe",11460456,11809241
"England",2021-02-12,347321,68144696,"Europe",11807777,12246166
"England",2021-02-13,343430,68144696,"Europe",12151207,12675663
"England",2021-02-14,337467,68144696,"Europe",12488674,12862909
"England",2021-02-15,332885,68144696,"Europe",12821559,13082669
"England",2021-02-16,333166,68144696,"Europe",13154725,13395338
"England",2021-02-17,345184,68144696,"Europe",13499909,13817914
"England",2021-02-18,346533,68144696,"Europe",13846442,14214176
"England",2021-02-19,330396,68144696,"Europe",14176838,14537978
"England",2021-02-20,312804,68144696,"Europe",14489642,14844087
"England",2021-02-21,302554,68144696,"Europe",14792196,14958074
"England",2021-02-22,293813,68144696,"Europe",15086009,15113158
"England",2021-02-23,290768,68144696,"Europe",15376777,15398055
"England",2021-02-24,288492,68144696,"Europe",15665269,15794992
"England",2021-02-25,295272,68144696,"Europe",15960541,16227104
"England",2021-02-26,315458,68144696,"Europe",16275999,16679881
"England",2021-02-27,326659,68144696,"Europe",16602658,17051245
"England",2021-02-28,334461,68144696,"Europe",16937119,17212804
"England",2021-03-01,336288,68144696,"Europe",17273407,17373384
"England",2021-03-02,324072,68144696,"Europe",17597479,17554700
"England",2021-03-03,304623,68144696,"Europe",17902102,17785702
"England",2021-03-04,292788,68144696,"Europe",18194890,18106090
"England",2021-03-05,286204,68144696,"Europe",18481094,18491771
"England",2021-03-06,288826,68144696,"Europe",18769920,18875389
"England",2021-03-07,285726,68144696,"Europe",19055646,19015497
"England",2021-03-08,290629,68144696,"Europe",19346275,19199233
"England",2021-03-09,293388,68144696,"Europe",19639663,19380360
"England",2021-03-10,293770,68144696,"Europe",19933433,19587080
"England",2021-03-11,281719,68144696,"Europe",20215152,19798473
"England",2021-03-12,275621,68144696,"Europe",20490773,20111189
"England",2021-03-13,288616,68144696,"Europe",20779389,20568821
"England",2021-03-14,301209,68144696,"Europe",21080598,20791838
"England",2021-03-15,323384,68144696,"Europe",21403982,21122514
"England",2021-03-16,352737,68144696,"Europe",21756719,21493356
"England",2021-03-17,382165,68144696,"Europe",22138884,21886125
"England",2021-03-18,421451,68144696,"Europe",22560335,22337590
"England",2021-03-19,458021,68144696,"Europe",23018356,22873079
"England",2021-03-20,495249,68144696,"Europe",23513605,23559503
"England",2021-03-21,507875,68144696,"Europe",24021480,23854862
"Estonia",2020-12-28,31967.8,1327183,"Europe",911638.819774011,NA
"Estonia",2020-12-29,309,1327183,"Europe",911947.819774011,NA
"Estonia",2020-12-30,338,1327183,"Europe",912285.819774011,NA
"Estonia",2020-12-31,567,1327183,"Europe",912852.819774011,NA
"Estonia",2021-01-01,570,1327183,"Europe",913422.819774011,NA
"Estonia",2021-01-02,459,1327183,"Europe",913881.819774011,NA
"Estonia",2021-01-03,385,1327183,"Europe",914266.819774011,NA
"Estonia",2021-01-04,333,1327183,"Europe",914599.819774011,NA
"Estonia",2021-01-05,382,1327183,"Europe",914981.819774011,NA
"Estonia",2021-01-06,589,1327183,"Europe",915570.819774011,NA
"Estonia",2021-01-07,675,1327183,"Europe",916245.819774011,NA
"Estonia",2021-01-08,784,1327183,"Europe",917029.819774011,NA
"Estonia",2021-01-09,1099,1327183,"Europe",918128.819774011,NA
"Estonia",2021-01-10,1176,1327183,"Europe",919304.819774011,NA
"Estonia",2021-01-11,1205,1327183,"Europe",920509.819774011,NA
"Estonia",2021-01-12,1244,1327183,"Europe",921753.819774011,NA
"Estonia",2021-01-13,1210,1327183,"Europe",922963.819774011,NA
"Estonia",2021-01-14,1178,1327183,"Europe",924141.819774011,NA
"Estonia",2021-01-15,1243,1327183,"Europe",925384.819774011,NA
"Estonia",2021-01-16,1109,1327183,"Europe",926493.819774011,NA
"Estonia",2021-01-17,1061,1327183,"Europe",927554.819774011,NA
"Estonia",2021-01-18,1043,1327183,"Europe",928597.819774011,NA
"Estonia",2021-01-19,1060,1327183,"Europe",929657.819774011,NA
"Estonia",2021-01-20,1000,1327183,"Europe",930657.819774011,NA
"Estonia",2021-01-21,1015,1327183,"Europe",931672.819774011,NA
"Estonia",2021-01-22,1074,1327183,"Europe",932746.819774011,NA
"Estonia",2021-01-23,1106,1327183,"Europe",933852.819774011,NA
"Estonia",2021-01-24,1112,1327183,"Europe",934964.819774011,NA
"Estonia",2021-01-25,1122,1327183,"Europe",936086.819774011,NA
"Estonia",2021-01-26,1124,1327183,"Europe",937210.819774011,NA
"Estonia",2021-01-27,1302,1327183,"Europe",938512.819774011,NA
"Estonia",2021-01-28,1378,1327183,"Europe",939890.819774011,25415
"Estonia",2021-01-29,1403,1327183,"Europe",941293.819774011,26412
"Estonia",2021-01-30,1647,1327183,"Europe",942940.819774011,27633
"Estonia",2021-01-31,1727,1327183,"Europe",944667.819774011,27900
"Estonia",2021-02-01,1781,1327183,"Europe",946448.819774011,28186
"Estonia",2021-02-02,1862,1327183,"Europe",948310.819774011,28907
"Estonia",2021-02-03,1915,1327183,"Europe",950225.819774011,30158
"Estonia",2021-02-04,2081,1327183,"Europe",952306.819774011,31864
"Estonia",2021-02-05,2254,1327183,"Europe",954560.819774011,33927
"Estonia",2021-02-06,2234,1327183,"Europe",956794.819774011,35492
"Estonia",2021-02-07,2196,1327183,"Europe",958990.819774011,35905
"Estonia",2021-02-08,2127,1327183,"Europe",961117.819774011,35917
"Estonia",2021-02-09,2236,1327183,"Europe",963353.819774011,NA
"Estonia",2021-02-10,2180,1327183,"Europe",965533.819774011,39147
"Estonia",2021-02-11,2223,1327183,"Europe",967756.819774011,41731
"Estonia",2021-02-12,2286,1327183,"Europe",970042.819774011,44486
"Estonia",2021-02-13,2183,1327183,"Europe",972225.819774011,46020
"Estonia",2021-02-14,2145,1327183,"Europe",974370.819774011,46152
"Estonia",2021-02-15,2145,1327183,"Europe",976515.819774011,46154
"Estonia",2021-02-16,1920,1327183,"Europe",978435.819774011,46740
"Estonia",2021-02-17,1923,1327183,"Europe",980358.819774011,48573
"Estonia",2021-02-18,2045,1327183,"Europe",982403.819774011,52263
"Estonia",2021-02-19,2367,1327183,"Europe",984770.819774011,57543
"Estonia",2021-02-20,2714,1327183,"Europe",987484.819774011,61316
"Estonia",2021-02-21,2789,1327183,"Europe",990273.819774011,61904
"Estonia",2021-02-22,2899,1327183,"Europe",993172.819774011,62415
"Estonia",2021-02-23,3210,1327183,"Europe",996382.819774011,64508
"Estonia",2021-02-24,3542,1327183,"Europe",999924.819774011,68297
"Estonia",2021-02-25,2986,1327183,"Europe",1002910.81977401,68629
"Estonia",2021-02-26,3091,1327183,"Europe",1006001.81977401,NA
"Estonia",2021-02-27,3413,1327183,"Europe",1009414.81977401,77536
"Estonia",2021-02-28,3424,1327183,"Europe",1012838.81977401,NA
"Estonia",2021-03-01,3431,1327183,"Europe",1016269.81977401,78759
"Estonia",2021-03-02,3499,1327183,"Europe",1019768.81977401,81209
"Estonia",2021-03-03,3578,1327183,"Europe",1023346.81977401,NA
"Estonia",2021-03-04,4267,1327183,"Europe",1027613.81977401,87086
"Estonia",2021-03-05,4356,1327183,"Europe",1031969.81977401,92270
"Estonia",2021-03-06,4130,1327183,"Europe",1036099.81977401,NA
"Estonia",2021-03-07,4781,1327183,"Europe",1040880.81977401,101452
"Estonia",2021-03-08,4990,1327183,"Europe",1045870.81977401,NA
